54,2412
54,2603
54,1459
54,3549
54,1464
54,2293
54,535
54,4324
55,5416
55,1923
55,494
55,79
55,213
55,253
55,4298
56,4100
56,2994
56,2888
56,1453
56,5173
56,7057
56,68
56,213
56,467
56,572
56,643
56,755
56,1002
56,1672
56,1790
56,2662
56,2850
56,3549
56,4297
56,4536
56,5398
57,7180
57,512
57,514
57,540
57,1692
57,2433
57,2999
58,2168
58,6231
58,5059
58,3704
58,3287
58,2541
58,308
58,5515
58,7236
58,115
58,1587
58,2418
58,2429
58,2461
58,3565
59,5927
59,63
59,1559
59,1687
59,2404
59,947
59,3514
59,5255
60,4312
60,6400
61,168
61,294
61,3580
62,4749
62,149
62,159
62,1346
62,1553
62,1680
62,1712
62,1839
62,1870
62,1893
62,2113
62,2290
62,2428
62,2618
62,2655
62,3704
62,3758
62,3881
62,4071
62,4297
62,4426
62,5386
62,5409
62,5515
62,5896
62,6089
63,4580
63,4254
63,6134
63,4138
63,454
63,1740
63,3388
63,3424
63,3720
63,4062
64,5111
64,4323
64,524
64,2731
65,2902
65,6310
65,255
65,2151
65,2255
65,4576
66,5542
66,277
66,601
66,4609
67,2406
67,7366
67,4600
67,4734
67,2592
67,267
67,158
67,2420
68,4006
68,2868
68,6231
68,6016
68,1216
68,168
68,6834
68,6601
68,3264
68,139
68,205
68,213
68,2049
68,2161
68,2661
68,2907
68,4421
68,4713
68,5020
68,5392
68,5406
68,6182
69,6016
69,337
69,2049
70,1325
70,2693
70,5001
70,6951
70,1132
70,4881
70,4661
70,3924
71,1606
71,6062
71,3969
71,264
71,355
71,370
71,528
71,549
71,894
71,1002
71,1075
71,1099
71,1173
71,1297
71,1299
71,1445
71,1464
71,1501
71,1569
71,1672
71,2292
71,2392
71,2514
71,2625
71,2917
71,2960
71,3089
71,3208
71,3394
71,3476
71,3578
71,3692
71,3795
71,4006
71,4134
71,4200
71,4374
71,4750
71,4781
71,4906
71,4960
71,5047
71,5197
71,5203
71,5426
71,5537
71,5560
71,5627
71,6016
71,6025
71,6044
71,6150
71,6476
71,6584
71,6689
71,6791
71,6834
71,6851
71,6935
72,5890
72,1563
72,2500
72,3024
72,4311
72,4910
72,6588
73,3829
73,1672
73,6041
73,1002
73,6438
73,6325
73,5398
73,2662
73,6345
73,6830
73,4065
73,5254
73,2196
73,4936
73,706
73,1250
73,1480
73,4289
74,3021
74,958
74,1840
74,4268
74,4354
74,5078
74,5174
74,5221
74,6033
75,5568
75,4634
75,930
75,6934
75,4016
75,7012
75,6069
75,2437
75,4187
75,3832
75,2418
75,541
75,608
75,1362
75,5295
75,5481
76,183
76,312
76,520
76,900
76,930
76,1062
76,1162
76,1380
76,1623
76,2172
76,2415
76,2418
76,2463
76,3332
76,3473
76,3696
76,4187
76,5079
76,5267
76,5465
76,5568
76,5582
76,6364
76,6505
76,6667
76,7145
76,7195
77,6631
77,7349
78,352
78,1213
78,3479
78,1637
78,4552
78,206
78,1325
78,2185
78,3839
78,6415
78,4594
78,2322
78,6508
78,3660
79,716
80,5384
80,5582
80,664
80,6085
80,123
81,4321
81,3203
81,1550
81,4212
81,1389
81,4986
81,378
81,2005
81,3482
81,543
82,2795
82,2077
82,3723
83,5786
83,524
84,1923
84,216
85,4619
85,4855
85,3428
85,5921
85,1684
85,5686
85,5579
85,6861
85,6041
86,149
86,190
86,385
87,6030
87,597
88,952
89,6636
90,2488
91,1342
91,6798
91,313
92,2465
92,971
92,4445
93,660
93,764
94,4995
94,6456
95,3281
95,561
95,7363
95,343
95,5762
95,433
95,2337
95,3735
95,2149
95,3832
95,5171
95,3585
95,5804
95,7182
95,102
95,5224
95,4098
95,222
96,4767
97,4618
97,4118
97,4637
97,5804
97,733
97,3811
97,3112
97,5819
97,6328
97,650
98,4195
98,4135
98,2840
98,6340
98,4079
98,299
98,2068
98,5561
98,5221
98,345
98,5472
98,280
98,347
98,593
99,1786
100,5306
101,3849
101,699
101,4181
101,484
101,5790
101,2953
101,2730
101,6788
101,2381
101,3678
101,201
102,2636
102,113
102,2442
102,3318
102,1490
102,3528
102,5376
102,7068
102,6526
102,429
102,521
102,606
103,1784
103,3693
103,211
103,4954
103,7324
103,1666
103,684
103,4742
103,2773
103,6712
103,7066
103,3751
103,6211
104,896
104,1043
104,5227
104,522
104,4205
104,4206
104,1293
104,3520
104,5650
104,6141
104,4216
104,3082
104,5844
104,1980
104,2136
104,4632
104,5229
104,6754
104,6757
104,4306
104,5524
104,3931
104,3470
104,769
104,2096
104,952
104,2754
104,1528
104,2929
105,5518
105,5944
106,7354
106,6902
106,326
106,4013
106,296
106,2208
106,4862
106,2279
106,5239
106,1324
106,1134
106,4306
106,5650
106,212
106,2501
106,3082
106,2448
106,1685
106,1778
106,5723
107,6860
107,345
107,4197
107,379
107,2761
108,3177
108,3804
108,7383
108,645
108,2604
108,6344
108,1051
109,6181
109,1230
109,6152
109,3025
110,2298
110,5820
110,639
110,4831
110,524
110,4587
110,2567
110,2821
110,156
110,1808
110,464
110,4860
110,6341
110,4362
110,810
110,6822
110,3361
110,5122
110,6353
110,6595
110,185
110,2812
110,4887
110,2616
110,3383
110,6131
110,2603
110,1866
110,1867
110,6861
110,5660
110,1504
110,6631
110,863
110,4627
110,5911
110,1634
110,4675
110,7346
110,395
110,6835
110,7349
110,5430
110,6916
110,2919
110,5189
110,1146
110,5694
110,5300
110,754
110,5549
110,151
110,1928
110,6440
110,7149
110,2190
110,152
110,679
110,6688
110,2962
110,6694
110,2968
110,1443
110,3486
110,3741
110,3744
110,2482
110,1220
110,477
110,3010
110,2255
110,2256
110,2257
110,5786
110,6990
110,279
110,3543
110,486
110,485
110,636
110,3042
110,1265
110,2028
110,418
110,252
110,4571
110,5924
111,5885
111,1616
111,1219
112,5078
112,2685
112,3326
112,2741
112,2953
112,4467
112,3081
112,3849
112,1566
112,3852
112,504
112,6819
112,427
112,2342
112,2981
112,4501
112,3365
112,5623
112,2730
112,5893
112,7307
112,704
112,4135
112,4010
112,7279
112,353
112,2883
112,3648
112,979
112,1492
112,7212
112,574
112,2516
112,5163
112,484
112,5668
112,4399
112,232
112,3169
112,3044
112,1529
112,6535
112,345
112,6659
113,3318
113,6669
113,2561
113,5580
113,398
113,4711
113,2693
113,6205
113,5346
113,6526
113,3597
113,3094
113,6578
113,324
113,427
113,1322
113,1829
113,1331
113,2478
113,7068
113,7026
113,1345
113,7078
113,4765
113,2252
113,1313
113,6023
113,6508
113,5783
113,6274
113,509
113,2142
113,5794
113,2022
113,1550
113,3680
113,6295
113,3936
113,378
113,761
113,7360
114,2834
114,5749
114,3236
114,6917
114,542
114,851
115,5589
115,184
115,213
116,543
116,6458
116,1619
116,6121
116,4660
116,4476
117,1408
117,175
117,469
118,1459
118,183
118,285
118,665
118,1156
119,724
119,3972
119,446
119,3325
119,581
120,2135
120,2629
120,557
120,2266
120,5030
120,6758
120,442
120,3072
121,2327
121,333
121,2934
121,527
121,518
121,4007
121,6774
121,4897
122,6382
122,3158
122,5077
122,4901
122,558
122,4392
122,5765
122,4644
122,5706
122,4803
122,726
122,4117
122,2376
122,2348
122,3726
122,6329
122,1844
123,5792
123,6467
123,588
123,756
123,1735
123,541
123,628
123,1095
123,1162
124,5141
124,2974
124,4330
125,2977
125,7421
125,708
125,1006
126,6454
126,5653
126,6468
126,3105
126,290
127,5397
127,683
128,244
128,345
128,380
128,797
128,1014
129,1123
130,4986
130,3236
130,3151
130,7044
131,1672
131,2614
131,1346
131,3829
131,4949
131,5398
131,5400
131,4338
131,6041
131,660
131,3089
131,6438
131,6599
131,5666
131,166
131,471
131,1824
131,5795
131,1002
131,6345
131,6231
131,2662
131,5855
131,5254
131,2441
131,260
131,1260
132,6247
132,524
132,836
132,1220
133,4664
133,5719
133,1728
133,584
133,682
133,5212
133,3867
133,722
133,4121
133,4470
133,6299
133,1909
134,650
134,796
135,3028
135,891
135,1979
135,3254
135,5464
135,884
135,1301
135,5901
135,1653
135,251
135,3660
135,799
135,930
136,2363
136,6729
136,2177
136,5062
136,499
136,4333
136,271
136,5337
136,655
136,4528
136,468
136,5958
136,685
136,2351
136,4839
136,2832
136,2834
136,2456
136,1377
136,6526
136,3488
136,229
136,3236
136,6293
136,4875
136,5870
136,7121
136,2229
136,6797
136,524
136,836
137,4742
138,473
138,2591
138,3580
138,685
138,2124
139,3299
139,6550
139,5392
139,7112
139,5047
139,2661
139,2633
139,5406
139,2605
139,6887
139,213
140,5568
140,4795
140,353
140,5481
140,435
140,6525
140,6619
140,345
140,341
140,717
140,284
140,3623
140,5582
140,7012
141,2359
141,1685
141,212
141,7354
141,3430
142,6686
142,2531
142,1379
143,352
143,4742
144,3084
144,3089
144,2545
144,6407
145,3119
145,5783
145,5692
146,6744
146,3539
146,2745
146,230
147,7168
147,6811
147,6645
147,914
148,5515
148,4735
148,1870
149,5386
149,359
149,1790
149,564
149,2367
149,5515
149,1870
149,1795
149,7375
149,2615
149,6016
149,6978
149,3208
149,6247
149,5660
149,1051
149,1040
149,1251
149,4297
149,2655
149,1866
149,1553
149,2441
150,4803
151,3042
151,5647
151,5820
151,185
151,4284
151,524
151,1925
152,6595
152,5911
152,461
152,1288
153,4358
153,5962
153,4508
153,1309
154,4016
155,5560
155,6106
155,5724
155,2960
156,2538
156,252
156,524
156,863
156,1146
156,1443
156,1504
157,5014
157,1143
158,2223
158,346
158,6456
159,7241
159,6929
159,1040
159,7196
159,5515
159,7229
159,5409
159,1893
159,399
160,488
160,955
161,289
161,2617
161,215
161,6787
161,2778
161,2622
161,4224
161,3864
161,5079
161,5680
161,4059
161,5641
161,5225
161,174
161,257
161,306
161,429
161,680
161,872
161,873
161,1163
161,1206
161,1252
161,1481
163,4667
164,2294
164,488
164,7396
164,969
164,2612
165,5117
165,734
165,1417
165,1621
166,6882
166,3819
166,3572
166,643
166,1002
166,6041
166,1672
166,6438
166,5400
166,5398
166,4650
166,2506
166,1140
166,6325
166,2662
166,2797
166,5254
166,4857
167,5816
167,3882
167,2677
167,5604
167,247
167,3065
167,6166
167,1825
167,5322
167,7347
167,5892
167,3330
167,2377
167,2117
167,1457
167,6980
167,4324
167,665
167,4889
168,3692
168,3642
168,6345
168,649
168,970
169,4274
169,6092
169,7392
169,2721
169,3750
169,4005
169,994
170,4742
171,2740
171,374
171,2840
171,6144
171,1540
171,6893
171,1262
172,4581
173,4838
174,7009
174,1945
174,930
174,774
174,5026
174,5224
175,5103
175,3647
175,4791
175,6971
175,7240
175,6311
175,491
175,1765
175,657
175,5980
176,4218
176,948
177,6290
177,436
177,7162
177,6647
177,1142
177,2356
178,3028
178,2773
178,522
178,2680
178,4359
178,7316
178,2878
178,6012
178,7066
178,6975
178,851
178,7415
178,4094
178,5926
179,4477
179,288
179,6827
179,1457
179,6802
179,1825
179,732
179,1306
179,2117
179,285
179,221
180,4227
181,2995
181,7344
181,1552
181,5761
182,6419
182,702
183,5892
183,3944
183,665
183,6248
183,4394
183,4893
183,2733
183,6806
183,285
183,1476
183,1489
183,1625
184,2168
184,3128
184,308
184,5515
184,911
184,213
184,3208
184,3908
184,5660
184,3089
184,368
184,4953
184,5047
184,3481
184,1002
184,6345
184,6231
184,1964
184,4297
184,6476
184,6016
185,6023
185,3710
185,1292
185,524
185,767
185,1183
185,1443
186,6587
186,1218
186,994
187,448
187,2614
187,2509
187,3887
187,564
187,2877
187,7375
187,5398
187,6974
187,721
187,4088
187,5406
187,1672
187,4537
187,5992
187,3659
187,6089
187,1947
187,4113
187,996
187,4923
187,4928
187,1002
187,3549
187,5304
187,6943
187,5679
187,2982
187,5988
187,5047
187,1839
187,5968
187,3244
187,1463
187,3373
187,5691
187,1219
188,345
188,5974
188,3326
188,4176
189,4767
189,610
190,5010
190,6038
190,6002
191,2074
191,6761
191,381
192,611
192,6016
192,2556
192,5541
192,2731
192,1544
192,2220
192,244
192,998
192,1377
192,1640
192,1882
193,2465
194,879
194,6277
194,291
194,370
195,711
195,2840
195,1783
196,1539
196,521
196,1715
197,5678
197,6846
197,4996
197,2522
197,7201
198,272
198,5754
198,335
199,4885
199,2840
200,7301
201,7088
201,3638
202,5506
202,207
202,745
202,1037
202,1457
202,1593
203,5870
203,4503
203,229
203,2177
204,6144
204,5030
204,4327
204,6311
204,5452
204,265
204,4154
204,5397
204,3423
204,952
204,1528
206,5009
206,637
206,1213
206,1491
207,5811
208,6060
208,1842
208,313
208,1950
208,1186
209,2834
209,3029
209,7078
209,4107
209,5638
209,3580
209,6526
209,3488
209,3236
209,2229
209,1805
209,4030
209,5749
209,5783
209,319
210,1572
211,1660
211,7136
211,1936
211,1653
211,1637
211,3846
211,2308
211,1684
211,1869
212,6902
212,5944
212,4827
212,901
212,6433
212,4205
212,6911
212,7056
212,6319
212,3082
212,2448
212,1685
212,2593
212,5723
212,6579
212,5231
212,2840
212,4984
212,933
212,2208
212,4862
212,5239
212,2225
212,924
212,953
212,776
212,296
212,448
212,1011
212,6611
212,2501
212,5650
212,5657
212,4440
212,2136
212,4632
212,228
212,7354
212,1134
212,876
212,6408
212,2279
212,4306
212,1104
212,3430
212,7242
212,1778
212,6893
212,7362
212,538
212,942
212,1910
212,2047
213,5938
213,259
213,643
213,2556
213,308
213,831
213,463
213,3089
213,6929
213,4482
213,3481
213,5660
213,2850
213,4119
213,1964
213,2731
213,6476
213,2220
213,1672
213,1469
213,6247
213,5139
213,5515
213,717
213,428
213,6016
213,2508
213,5406
213,982
213,2767
213,611
213,5047
213,242
213,3793
213,1002
213,5925
213,5059
213,217
213,4317
213,524
213,1928
214,5695
214,6879
214,706
214,845
214,1372
214,1685
214,1692
215,4575
216,639
216,1597
216,2042
216,5447
216,3113
216,6318
216,3012
216,915
216,2318
216,5697
216,6687
216,4287
216,4413
216,381
216,5780
216,422
216,1954
216,6939
216,6646
216,3994
216,3869
216,2030
216,1652
216,6779
216,474
216,599
216,991
216,995
216,1053
216,1276
216,1739
216,1978
216,2057
217,4227
217,4777
217,1397
217,5485
217,6443
217,368
217,1147
217,1469
217,1672
217,1866
217,1964
218,4655
218,5848
218,6650
218,425
218,862
218,1255
219,4526
219,1660
219,7182
219,4359
219,6415
219,2878
219,1679
220,3785
221,7307
221,1405
221,4135
221,979
221,4388
221,5078
221,353
221,3280
221,463
221,973
221,2883
221,785
221,6859
221,2953
221,1492
221,1621
221,2416
221,5599
221,3201
221,1566
221,5668
221,2840
221,4399
221,6758
221,6402
221,2730
221,1129
221,3169
221,5368
221,3365
221,511
221,5623
221,4501
221,345
221,379
221,508
221,6600
221,3557
222,376
222,4354
222,955
222,3025
223,607
223,3849
223,3174
223,709
223,6728
223,824
223,1623
223,5472
223,4851
224,3580
225,624
225,417
225,985
225,1052
225,839
225,1719
226,7073
226,1850
226,6579
226,901
226,6611
226,6411
226,4273
226,5150
226,1744
226,1863
226,7400
226,4292
226,5231
226,933
226,2208
226,2780
226,7173
226,2279
226,4306
226,1104
226,3430
226,2227
226,259
226,927
226,1501
226,2012
226,2113
227,6501
227,2085
228,6423
228,2933
228,3759
228,5944
228,6433
228,1294
228,1104
228,2448
228,1324
228,4160
228,1176
228,801
228,933
228,2208
228,7170
228,876
228,1134
228,4184
228,7362
228,296
228,1403
229,4503
229,2177
229,271
229,1848
229,1937
230,6137
230,5247
230,277
231,695
231,5739
232,3849
232,4135
232,3852
232,5078
232,353
232,6819
232,237
232,3326
232,2883
232,3426
232,1492
232,484
232,345
232,2098
232,5754
233,4493
233,5794
233,5957
234,3575
234,4303
234,4201
234,2635
234,425
235,2882
235,6692
235,1999
236,5725
237,1839
237,1893
238,1054
238,1844
238,2348
238,7181
238,1546
239,3360
239,5462
239,3644
239,567
239,1318
239,1519
239,1812
239,1962
240,1840
240,3522
240,465
240,353
240,5428
241,3328
241,2733
241,665
241,5815
241,7347
242,5965
242,899
242,1002
242,1436
242,1469
242,1795
242,1964
242,2118
242,2161
242,2220
243,2327
243,2692
243,3212
243,1392
243,818
243,5201
243,6869
243,6147
243,618
243,1293
243,1864
244,451
244,6337
244,626
244,3389
244,1989
244,3580
244,4711
244,4528
244,4716
244,345
244,4973
244,1627
244,2033
244,797
244,1372
244,1014
244,2074
244,744
244,1377
244,741
244,552
244,6817
244,2020
244,2784
244,5506
244,6580
244,5494
244,537
244,5101
244,5533
244,2671
244,1462
244,1641
245,6985
246,630
246,6340
247,7302
247,275
247,1683
247,2137
247,2180
248,4900
248,469
249,4026
249,1490
250,6109
250,803
251,600
251,562
251,3522
251,677
251,372
251,440
251,544
251,563
251,621
251,756
251,787
251,796
251,821
251,839
251,855
251,883
251,892
251,1057
251,1194
251,1268
251,1337
251,1440
251,1451
251,1551
251,1647
251,1653
251,1658
251,1719
251,1738
251,1745
251,1789
251,1797
251,1973
251,1986
251,1999
251,2017
251,2188
251,2253
251,2312
251,2409
251,2468
252,5786
252,3541
252,3361
252,4860
252,6131
252,6595
252,5300
252,524
252,6822
252,1928
252,2821
252,2603
252,6920
252,6861
253,742
253,6079
253,2108
253,4233
253,7138
253,2767
253,2293
253,1464
254,6093
254,1435
254,337
255,5794
255,1882
255,7078
255,6312
255,3978
255,2784
256,3309
256,1255
257,561
257,650
257,3446
257,5017
257,873
257,3800
257,3832
257,7009
257,2027
257,2149
257,433
257,2924
257,5224
257,4098
257,3216
257,708
257,1313
258,2487
258,1955
258,1099
258,1578
258,1723
258,2347
259,670
259,1501
259,447
259,1816
260,6027
260,365
260,2265
260,4418
260,353
260,2505
260,568
260,6558
260,4245
260,3174
260,1840
260,6336
260,345
260,4069
260,4268
260,5599
261,537
262,7187
263,3465
263,1870
263,2389
264,6231
264,840
265,3244
265,1372
266,6090
266,1501
266,1008
266,1947
266,1289
266,5047
266,646
266,4486
266,506
266,1795
266,1177
266,1825
267,5153
267,2889
267,404
267,864
267,1012
267,1442
267,1669
268,376
268,4015
268,5888
268,375
268,272
268,910
268,2041
269,438
269,492
269,2658
270,5118
271,3393
271,6410
271,4864
271,6589
271,4053
271,2914
271,5863
271,5783
271,3996
271,378
271,286
271,1430
271,2229
271,3847
271,2608
272,463
273,3059
273,4097
273,3503
273,438
273,543
273,807
273,1052
273,1628
273,1679
273,1684
273,2423
273,2697
274,7036
274,2697
275,4947
275,615
275,3283
275,994
275,1100
275,1716
276,4767
277,4829
277,291
277,5538
278,4245
278,1208
279,657
279,3580
279,314
279,524
279,1220
279,1317
279,1443
279,1504
279,1867
279,1928
279,2076
279,2255
279,2602
280,1005
280,3585
280,5949
280,5514
280,347
280,1323
281,1550
281,3580
281,409
282,5274
282,3443
282,598
282,6379
282,671
282,5579
282,374
282,497
283,2767
283,1622
283,1947
283,643
283,468
283,6462
283,6345
283,5398
283,7003
283,2790
283,1839
283,3253
283,3244
283,3719
283,628
284,1383
284,5720
284,299
284,829
284,969
284,1492
284,2628
285,5198
285,6806
285,6248
285,3065
285,6984
285,3515
285,5892
285,600
285,665
285,695
285,3598
285,4804
285,3295
285,433
285,6108
285,1898
285,5746
285,4126
285,1448
285,1680
285,1893
285,2697
286,6674
286,298
286,7078
286,1331
287,694
287,3865
287,657
287,1997
287,321
287,523
287,458
287,2801
287,500
287,1377
287,2380
288,1866
288,601
288,1609
288,1786
289,2612
289,6787
289,5079
289,7315
289,353
289,3733
289,2134
289,555
289,864
289,1012
289,1669
289,2077
289,2406
290,6061
290,3317
290,4076
290,3575
290,6552
290,3071
290,5587
290,2316
290,324
290,3846
290,3597
290,2834
290,2074
290,3094
290,2080
290,4765
290,1829
290,3151
290,5783
290,7068
290,3371
290,2862
290,7078
290,5638
290,1857
290,3389
290,2435
290,7324
290,2635
290,5902
290,7333
290,1882
290,7303
290,4172
290,7345
290,367
290,2914
290,1389
290,1550
290,7121
290,575
290,1126
290,3936
290,378
290,2652
290,5692
290,6669
290,5702
290,6674
290,1673
290,3203
290,2442
290,1171
290,2700
290,298
290,921
290,6930
290,2710
290,2711
290,452
290,3483
290,5486
290,2720
290,3488
290,3236
290,7180
290,6520
290,948
290,1519
290,5502
290,4754
290,5753
290,1241
290,4013
290,6729
290,1231
290,3268
290,6416
290,3528
290,6023
290,5782
290,2005
290,7217
290,6274
290,509
290,4043
290,3033
290,3687
290,4799
290,2784
290,1006
290,1009
290,4060
290,6295
290,6536
290,761
290,613
290,6057
291,7378
291,3125
291,6992
291,6816
291,3829
291,1002
291,6438
291,3983
291,2153
291,2758
291,820
291,5594
291,2799
291,632
291,955
291,1878
292,5221
292,2013
293,6693
293,597
293,2082
293,2377
294,5429
294,2065
294,6574
294,2550
295,4227
295,939
295,5725
296,448
296,1850
296,506
296,3759
296,5944
296,1778
296,6433
296,4862
296,2562
296,6194
296,6911
296,2501
296,1294
296,1104
296,2448
296,1324
296,5723
296,4160
296,6902
296,2136
296,2840
296,801
296,5231
296,4858
296,2279
296,933
296,2208
296,876
296,1134
296,1835
296,1011
296,4440
296,1272
296,776
296,1275
296,7362
296,594
296,967
296,1887
296,1947
297,2830
297,2123
297,3025
297,524
297,1776
298,3419
298,364
298,568
298,741
298,1640
298,2380
298,2784
299,1343
299,4354
299,2056
299,3982
299,2015
299,1888
299,465
299,365
299,5982
299,4888
299,641
299,1995
299,701
299,4186
299,1840
299,664
299,814
299,2484
300,2223
300,1786
301,4671
301,1223
301,3680
301,2840
302,1054
302,6534
302,447
302,5233
302,4567
302,1522
302,4332
302,365
302,409
302,700
302,1759
302,1847
303,5455
303,4249
303,1646
304,5939
304,2027
305,5955
305,6704
306,346
306,4890
306,680
306,6135
306,3832
306,2818
306,4712
306,3967
306,2958
306,5224
306,579
306,736
306,6903
306,6874
306,3352
306,561
306,3421
306,1206
306,7009
